,contrast,energy,homogeneity,correlation,dissimilarity,ASM,Type
526,0.25962009803921565,0.5913626503975297,0.9406319367510978,0.97112949270714,0.14044117647058824,0.34970978428519084,0
456,0.303125,0.5963023647909007,0.9352648884244906,0.9663469050458239,0.15487132352941177,0.35557651025522036,0
607,0.26249999999999996,0.6311157421606861,0.9450882744102901,0.9691828425444085,0.13293504901960784,0.39830708000303366,0
842,0.29381127450980393,0.48739183244415707,0.9177656947271999,0.9660371828437148,0.18489583333333337,0.23755079833327328,0
778,0.25183823529411764,0.42829237541263243,0.911386079318605,0.9683052333668022,0.18939950980392156,0.18343435883659526,0
572,0.22120098039215685,0.6641801133209907,0.9540570791879182,0.9715740226349366,0.1113970588235294,0.4411352229310841,0
1108,0.5059742647058824,0.6153987799767404,0.921395561843118,0.9442670854627523,0.2071691176470588,0.37871565839686055,1
622,0.2701899509803921,0.5058690357093405,0.9306578377269337,0.9699871006809145,0.15931372549019607,0.255903481289498,0
1184,0.2450980392156863,0.5072473162930998,0.9344143154999558,0.9728614827631087,0.1492953431372549,0.25729983988655203,1
410,0.2036764705882353,0.6577986059987216,0.9466225073556387,0.9746559222483362,0.12248774509803922,0.4326990060538614,0
619,0.22521446078431373,0.40165465305346393,0.9216448324239199,0.9777404304997741,0.16761642156862744,0.1613264603194985,0
1235,0.15153186274509803,0.7860869748210703,0.9695922828437967,0.9575653302033599,0.07447916666666668,0.6179327319833419,1
527,0.39808517156862744,0.3895678102044713,0.8646057706170703,0.9484143651535295,0.29177389705882356,0.15176307874750697,0
766,0.18667279411764706,0.6215589003333599,0.9551493462203887,0.9782135468621401,0.10481004901960783,0.38633546658361567,0
1523,0.31614583333333335,0.5854329362691839,0.928736472923216,0.9649531596829749,0.1693627450980392,0.3427317228687583,1
1848,0.2201593137254902,0.6579885461256362,0.9570298140168383,0.9823786284562496,0.1056372549019608,0.4329489268325284,1
593,0.2708639705882353,0.5894382235406055,0.9347484211903546,0.9726623683660295,0.15171568627450982,0.3474374193707048,0
1421,0.42447916666666663,0.5992099612171748,0.9136910794295096,0.9547379709937289,0.21011029411764703,0.35905257762188825,1
936,0.2965379901960784,0.4380998713700565,0.9080540037725374,0.9741966107492152,0.2022671568627451,0.19193149729446005,0
282,0.4166666666666667,0.3667388950472704,0.8770384299158088,0.959548935291704,0.27245710784313726,0.13449741714049285,0
1216,0.32129289215686274,0.628086962670923,0.9296790791573448,0.9656975106466567,0.16816789215686273,0.39449323267718545,1
1793,0.5542279411764706,0.5223005964418487,0.8948512834600638,0.9433983477905868,0.26207107843137256,0.2727979130435109,1
733,0.5174479166666666,0.35987022487246667,0.8296418264359982,0.9303924135001694,0.36946997549019606,0.1295065787497597,0
1725,0.3217218137254902,0.649243740015784,0.94171816895249,0.9588563546765995,0.1475796568627451,0.4215174339496829,1
562,0.14082414215686276,0.6163499121917587,0.952952980824683,0.9827550551860699,0.1017922794117647,0.3798872142587887,0
1994,0.4363051470588235,0.5919690343348082,0.906775018389097,0.9526343761502508,0.22487745098039216,0.3504273376112853,1
694,0.4931985294117647,0.3989276413732455,0.8576253030379328,0.9459612420286895,0.316360294117647,0.15914326305162077,0
1891,0.27735906862745097,0.6024243657924324,0.9456450660718609,0.9688031104186368,0.1326593137254902,0.36291511650041447,1
1688,0.3953125,0.6174524493021818,0.9273880101738017,0.9573667041772758,0.18152573529411764,0.3812475271492634,1
1782,0.27087928921568627,0.5358439390060271,0.926285634870464,0.9682431838704539,0.16744791666666667,0.2871287269694949,1
1168,0.5329044117647059,0.6143182608604126,0.9197618692854419,0.947090815694331,0.21139705882352944,0.37738692562656195,1
720,0.23345588235294118,0.6443045801965462,0.953849483216914,0.971686394689751,0.11341911764705882,0.41512839206224766,0
872,0.33481924019607845,0.42731461330347825,0.900304698309402,0.9582245800898741,0.2208486519607843,0.18259777874270114,0
89,0.27201286764705884,0.4547148318996457,0.9210290166688848,0.9763758123252961,0.17584252450980395,0.20676557834952303,0
601,0.22919730392156862,0.5922718736398197,0.9387835346242568,0.9742104001506479,0.13949142156862746,0.3507859723048226,0
1430,0.18754595588235295,0.7059273227171545,0.9555101341235102,0.9757924073813969,0.10415134803921569,0.4983333849586096,1
1522,0.5330882352941176,0.6107256124230687,0.9183757450057191,0.9433656922563065,0.21559436274509802,0.37298577366953223,1
1624,0.43036151960784313,0.6453790107466658,0.9301550520859562,0.9538707425654362,0.18198529411764708,0.416514067512345,1
610,0.42994791666666665,0.3546155115531009,0.8524539262820512,0.9521388671678633,0.31720281862745103,0.12575216103406742,0
28,0.30943627450980393,0.4179121761671684,0.907555555455642,0.9683596220186445,0.20511642156862744,0.1746505869887784,0
1894,0.33964460784313727,0.5040678557464137,0.9089462290511165,0.9687904588360363,0.20768995098039214,0.25408440319678727,1
1298,0.4380821078431373,0.5671563256991861,0.9067890708365405,0.9540089311239619,0.22349877450980393,0.32166629778060124,1
959,0.20643382352941175,0.5840388524357637,0.9499759458020703,0.9770249054712222,0.11660539215686275,0.3411013811544838,0
979,0.40237438725490193,0.40833971451243495,0.8915862351613326,0.9659888081770432,0.24483762254901958,0.16674132244809686,0
835,0.3042738970588236,0.38858971891326255,0.9057168909701889,0.972117359944026,0.20742953431372546,0.1510019696450884,0
530,0.19227941176470587,0.5697340566382062,0.9508732033537397,0.9789054947737993,0.11323529411764706,0.3245968952934268,0
822,0.22228860294117647,0.42181952890471763,0.9214106792321001,0.9755300159253507,0.16778492647058824,0.17793171496539792,0
1951,0.5520986519607843,0.5379154118143624,0.900769551304532,0.9626201594112526,0.25341605392156863,0.2893529902674151,1
1632,0.467172181372549,0.6274582009741503,0.9328466344430337,0.9553874288883182,0.18261335784313726,0.3937037939697171,1
1435,0.5119791666666667,0.6167327559095832,0.9252673343842245,0.9395041883940145,0.2005514705882353,0.3803592922118295,1
1215,0.23443627450980392,0.5967978027126644,0.9363179647241067,0.9749090428134205,0.1443933823529412,0.3561676173226643,1
1107,0.44105392156862744,0.5637755848772507,0.9060173744745543,0.9525842961530381,0.22527573529411765,0.31784291010368604,1
482,0.3971354166666666,0.3673774382821502,0.8805370506211228,0.9618885696712192,0.2636182598039215,0.13496618215875505,0
916,0.2475643382352941,0.36798611880021187,0.9048283412629757,0.9757578959682575,0.19986213235294117,0.13541378362964365,0
1083,0.15526960784313726,0.7305406656248399,0.9666187403633336,0.9670465507440508,0.08051470588235295,0.533689664131584,1
644,0.4377757352941177,0.38477988179326417,0.8851184601806359,0.962121485574402,0.2607230392156863,0.14805555743283833,0
704,0.17873774509803922,0.6100926017464235,0.9553664548398544,0.9795004796381593,0.1034313725490196,0.3722129827057201,0
756,0.3127757352941176,0.40719562123735953,0.9072491652968513,0.9602932258352438,0.2053921568627451,0.16580827395487915,0
75,0.33354779411764707,0.4952029488495378,0.9293580647206295,0.9688021215392595,0.1707107843137255,0.24522596054927795,0
1149,0.33002450980392156,0.6155513371155795,0.9378682744162847,0.968805119506352,0.15422794117647057,0.37890344862477776,1
858,0.2284313725490196,0.5514771913752283,0.9399725789637122,0.975540286935962,0.1374080882352941,0.30412709260711024,0
1444,0.19813112745098038,0.5634203821196186,0.9464650291677758,0.9763807219907923,0.12156862745098038,0.3174425269878171,1
1348,0.3631127450980392,0.6002592100572204,0.9420800138540192,0.9583580203132079,0.15027573529411764,0.3603111192585183,1
1063,0.3489889705882353,0.6183990002643195,0.9417414193955067,0.9628256373486729,0.14901960784313723,0.38241732352790986,1
1697,0.19644607843137254,0.47698533992947967,0.9272099858042765,0.9822974149822116,0.15401348039215684,0.22751501450764128,1
1972,0.29197303921568624,0.6038722939785206,0.9357173484870285,0.9696354089952909,0.15266544117647057,0.36466174743488083,1
1109,0.26292892156862746,0.6354488512184896,0.9546248337937352,0.9671627579593192,0.11473651960784313,0.4037952425148982,1
425,0.24057904411764705,0.37490908406367957,0.9121001838235294,0.9761349360306637,0.18653492647058822,0.14055682131346717,0
509,0.27558210784313725,0.5392378643187226,0.9375891058162902,0.9702767124072283,0.1479779411764706,0.290777474315017,0
711,0.1630667892156863,0.6102185564541244,0.94905916594579,0.9806784194553197,0.11196384803921569,0.3723666866409554,0
1837,0.38639705882352937,0.6701785772844416,0.9366309685883646,0.9535337765056867,0.16507352941176473,0.4491393254509983,1
843,0.27515318627450974,0.36709716011078464,0.8976948168973473,0.9738759287325108,0.21629901960784315,0.13476032496140306,0
128,0.3644761029411765,0.4027421895917076,0.8924364412780827,0.9670739611694954,0.23846507352941174,0.16220127127712297,0
321,0.3410845588235294,0.4274491243001321,0.9070317175956233,0.9680770448997982,0.21004901960784317,0.18271275386494978,0
407,0.3052696078431373,0.5199695511703732,0.919710997429423,0.964127066245232,0.18278186274509806,0.27036833414431943,0
1376,0.31933210784313726,0.6756826381041335,0.9318400185269778,0.96002494685215,0.16488970588235297,0.45654702743536146,1
1619,0.41136642156862746,0.5186521105971531,0.9096479611182251,0.9609193343949869,0.21660539215686275,0.2690000118268815,1
814,0.29756433823529416,0.40362174138393886,0.8948725088168752,0.9704350902376264,0.2245251225490196,0.16291051011780322,0
226,0.1961703431372549,0.584334489042083,0.9481057720033714,0.9775837135792188,0.11847426470588233,0.3414467950840722,0
804,0.23939950980392158,0.5719600983852721,0.9408804166157108,0.973943975770713,0.1374387254901961,0.3271383541448901,0
740,0.28650428921568627,0.41989309699778843,0.9113776298132377,0.971793778137967,0.1951746323529412,0.17631021290639418,0
1742,0.23483455882352938,0.5574784249396888,0.9412706585095211,0.9773815541320235,0.1354779411764706,0.3107821942732363,1
904,0.32680759803921566,0.4057917093417219,0.9129880128414946,0.9705349848095542,0.1975183823529412,0.16466691137047648,0
1626,0.2107843137254902,0.5408613822131597,0.9362595932037973,0.9771689887388246,0.1409313725490196,0.2925310347695297,1
547,0.49134497549019607,0.3611500959822146,0.8479007588612368,0.9476258702152481,0.3346966911764706,0.13042939182796282,0
187,0.2868106617647059,0.3940177858694288,0.9071005581248337,0.9729004627389303,0.20231311274509806,0.15525001558144708,0
1327,0.3929227941176471,0.6027617813428018,0.9256647058373917,0.9646931617211285,0.1854473039215686,0.36332176504754765,1
1135,0.2952205882352941,0.6855743762238763,0.9573991441201648,0.9594162217005038,0.11393995098039215,0.470012225334757,1
687,0.23789828431372548,0.5131791314312273,0.9350599575237335,0.9736636336349319,0.1471813725490196,0.2633528209365088,0
1765,0.5095281862745098,0.6638226546165452,0.9299796878409551,0.9477154895374201,0.18958333333333333,0.4406605167821571,1
670,0.22800245098039215,0.6539157239966351,0.944055323456275,0.9718150698716803,0.13036151960784315,0.42760577409004347,0
87,0.3270373774509804,0.3445468267529013,0.8847284166777569,0.9686198105465795,0.24633884803921569,0.11871251582549382,0
1743,0.299203431372549,0.567269867325719,0.9254421677133614,0.9666776247528389,0.17239583333333333,0.32179510237573883,1
867,0.307015931372549,0.497085671474877,0.9252040264329408,0.9697145833980377,0.17411151960784313,0.24709416478562934,0
702,0.3271599264705882,0.3713770832379166,0.9028229180529678,0.9682209023840928,0.21591605392156862,0.13792093795430244,0
336,0.4146292892156863,0.3697374287829155,0.8536581228928223,0.9682363918097107,0.31242340686274506,0.1367057662430015,0
308,0.1828737745098039,0.5871554719110649,0.9530006469155474,0.979595982226196,0.10805759803921569,0.34475154819510523,0
1309,0.4260723039215686,0.6015174879990243,0.9142879147363362,0.9533630742696255,0.20931372549019606,0.3618232883686563,1
529,0.20526960784313725,0.622609128749071,0.9488321244787508,0.9758265912872313,0.11847426470588235,0.38764212720167734,0
829,0.21927083333333333,0.618855430595852,0.9492067806011361,0.9738524505429018,0.11966911764705881,0.38298204397797736,0
1286,0.3325980392156863,0.5840494290318514,0.935286145291552,0.9626806817808633,0.15937500000000002,0.3411137355524317,1
260,0.2475796568627451,0.598680713878783,0.937049656332204,0.9712195432310354,0.1452512254901961,0.35841859717040925,0
1331,0.1911151960784314,0.572822256412562,0.9434897635524797,0.979162027080989,0.1256127450980392,0.32812533744157896,1
507,0.32882965686274507,0.5403366762206983,0.9225535603060472,0.9690145575879944,0.18079044117647058,0.29196372366923173,0
1866,0.26700367647058826,0.6479549171962954,0.9434305456391313,0.9650580813930995,0.13642769607843136,0.4198455747188581,1
1800,0.18137254901960784,0.49954344429486747,0.9474821444414869,0.9829712647685162,0.11724877450980392,0.24954365273797938,1
96,0.4441176470588235,0.39296287790517614,0.8638342481422068,0.9436154617876926,0.29901960784313725,0.1544198234115184,0
428,0.28308823529411764,0.5904048492533768,0.9384344763648396,0.9679813595154976,0.14745710784313726,0.3485778860219026,0
1831,0.25033700980392154,0.6555492524290147,0.9538261869884923,0.9697947929724758,0.1163296568627451,0.42974482236024003,1
1337,0.29552696078431373,0.6057058299296213,0.9397057041570449,0.9678796274419402,0.14623161764705883,0.36687955241073134,1
1711,0.48066789215686273,0.6359165390313025,0.9239929338358186,0.9456121227841989,0.2005514705882353,0.40438984461355004,1
1390,0.22895220588235293,0.6596420058740656,0.9510446884284471,0.974899749238171,0.11770833333333333,0.4351275759135609,1
497,0.41294424019607845,0.4868380471563797,0.8826766355580693,0.9628249518517068,0.2633731617647059,0.23701128415903738,0
60,0.23783700980392158,0.5080810493254135,0.9319266674429953,0.9738812578196627,0.15257352941176472,0.2581463526836133,0
1653,0.3011335784313725,0.7185130873729643,0.9448738346827665,0.9642810953681631,0.1389399509803922,0.516261056726229,1
1695,0.4942401960784314,0.5944607951771044,0.9125019844338615,0.9492178657847213,0.22362132352941175,0.3533836370025952,1
850,0.2907015931372549,0.43442297205514746,0.9085303752439889,0.9650190440854868,0.2002297794117647,0.18872331864922745,0
429,0.16737132352941178,0.6775632403776186,0.9545354920814481,0.9783584474641199,0.10324754901960784,0.45909194471101855,0
980,0.2834405637254902,0.4263431780886043,0.9105136314989797,0.9791400851285942,0.19551164215686273,0.18176850550269133,0
1067,0.5447916666666667,0.6139663828601671,0.9182698906485669,0.940994545056724,0.21731004901960785,0.3769547192823973,1
1949,0.2086703431372549,0.5873225084554389,0.9492271787108509,0.9758582883171372,0.11813725490196078,0.3449477289383891,1
1251,0.3027573529411765,0.710231528477712,0.9585152125941485,0.9694693486144638,0.1137561274509804,0.5044288240437871,1
244,0.19574142156862745,0.5620453352666637,0.9451102248025909,0.9780555875199107,0.12356004901960785,0.3158949588950164,0
1755,0.22732843137254904,0.6505682473494325,0.9487985812369463,0.9732933808888928,0.12184436274509804,0.4232390444593125,1
985,0.2616421568627451,0.3512485669288428,0.8989399509803923,0.9703527033288916,0.21191789215686274,0.12337555576956577,0
645,0.3508425245098039,0.4590683146171845,0.9026435415527652,0.9678851099409597,0.2188265931372549,0.21074371748546228,0
1752,0.18627450980392157,0.7199694614761152,0.9647890286480253,0.9716280265722668,0.08792892156862744,0.5183560254582072,1
852,0.1731924019607843,0.7152488658357918,0.956422268147506,0.9754396581673281,0.10079656862745098,0.5115809400793865,0
1758,0.1855238970588235,0.5427687608908176,0.9329516361125898,0.9789144990422459,0.14260110294117645,0.29459792779895355,1
1614,0.3000612745098039,0.6233710190022357,0.9352803898188845,0.974588509671034,0.15431985294117645,0.3885914273318856,1
1428,0.4268688725490196,0.5889827727291276,0.9171789417261953,0.9569796847891838,0.20462622549019607,0.3469007065716912,1
1526,0.21908700980392157,0.6841844054281472,0.9581115327215024,0.9713540616283203,0.10382965686274509,0.46810830063106734,1
512,0.21614583333333331,0.5584593359246363,0.9436527629655873,0.9758743291825733,0.12910539215686273,0.31187682988138576,0
1604,0.30419730392156863,0.6198848450768301,0.9405362017177544,0.9728877598816893,0.14500612745098038,0.3842572211559256,1
1049,0.5241115196078432,0.5595542461229696,0.9042857868765091,0.9463439385476023,0.2401654411764706,0.31310095435424473,1
786,0.43478860294117644,0.45950607438280067,0.8755825628871152,0.961557411712394,0.27832414215686274,0.21114583239469195,0
1989,0.36384803921568626,0.6071669726644033,0.9303305502401524,0.9645012615070984,0.17288602941176473,0.36865173269445634,1
1980,0.43823529411764706,0.5976839118209345,0.9225182632059794,0.9567857130420986,0.19635416666666666,0.3572260584495746,1
1707,0.6286151960784314,0.5830156604702741,0.8991296519769703,0.9382815105565926,0.2647671568627451,0.3399072603535899,1
1413,0.19555759803921569,0.6020928625791416,0.9499455322287285,0.9780804185779904,0.1151654411764706,0.36251581516874515,1
1079,0.32343750000000004,0.6167617409196973,0.931365478359315,0.9726945822309301,0.16479779411764706,0.38039504506229577,1
1834,0.244515931372549,0.6191539352537274,0.9442995710559507,0.976959926494631,0.13207720588235294,0.38335159554017695,1
210,0.23633578431372548,0.5210307381631767,0.936357493789371,0.9739093511191491,0.14454656862745097,0.2714730301108648,0
342,0.26859681372549016,0.5533531028542978,0.9372251185924414,0.9700046568100366,0.1476102941176471,0.3061996564384792,0
1084,0.2777267156862745,0.5853279068183375,0.9308682512613092,0.9697245105416251,0.16056985294117648,0.34260875850033634,1
1875,0.22374387254901962,0.638837243650158,0.9427701732291913,0.9798793903340709,0.13161764705882353,0.4081130238745314,1
92,0.3572916666666667,0.4097823310802706,0.876819048886523,0.9623145725577275,0.26461397058823527,0.16792155886558052,0
1008,0.29313725490196074,0.6618007898403696,0.9495640784349697,0.9643133296175745,0.12935049019607844,0.43798028543333706,1
1371,0.30254289215686275,0.5446202639585289,0.9316442554229104,0.976132274924372,0.16197916666666667,0.29661123191425776,1
660,0.3571844362745098,0.423309501784581,0.883816805289286,0.9592839590115796,0.2522518382352941,0.17919093430111016,0
247,0.37765012254901964,0.37862835948160056,0.8655380442618222,0.9539293530103712,0.28699448529411764,0.14335943460372813,0
1512,0.13949142156862746,0.8160370413431969,0.9782280476593841,0.9752251743289775,0.057444852941176475,0.6659164528441585,1
265,0.31038602941176474,0.4353828888177145,0.903585931261645,0.9721245380687739,0.21216299019607843,0.18955825987525832,0
1172,0.18768382352941176,0.6863270465819351,0.9610947227337797,0.9754038749589562,0.09442401960784313,0.4710448148698817,1
1919,0.26502757352941175,0.6006302748406035,0.939947285899654,0.9723905436692302,0.1431525735294118,0.3607567270550989,1
792,0.36335784313725494,0.4160597821995832,0.8991786038433963,0.9726537801071351,0.22613357843137255,0.1731057423639646,0
697,0.24656862745098038,0.4196890219969122,0.9093865340253748,0.9713368232167973,0.19203431372549018,0.17613887518472465,0
1603,0.15909926470588234,0.7530018071465195,0.9726155610877713,0.9867991269333717,0.06963848039215687,0.5670117215659243,1
613,0.3300857843137255,0.42578579596236726,0.9004384435839885,0.9704793240245652,0.21966911764705885,0.18129354404330666,0
1510,0.22582720588235294,0.6691109738835342,0.9450040431285026,0.9774101302486854,0.12791053921568626,0.44770949537137167,1
492,0.4037377450980392,0.3870136929804191,0.8677475461720705,0.9516328233529695,0.2865502450980392,0.14977959855434209,0
1029,0.29414828431372547,0.6019197267621554,0.934167472145089,0.9742913812936185,0.15517769607843138,0.3623073574654279,1
1121,0.40625,0.7326690320919284,0.9462326571480985,0.9666475312930852,0.1505514705882353,0.5368039105865231,1
1161,0.49411764705882355,0.6488887702214622,0.9334610650209699,0.9435895465217453,0.18400735294117646,0.42105663611952154,1
204,0.2640931372549019,0.38439071879303766,0.905668529855381,0.9732429309049255,0.20098039215686275,0.14775622469422817,0
116,0.4747855392156863,0.5096218832446565,0.878078308254022,0.9566203188310816,0.27999387254901964,0.25971446388183034,0
326,0.38826593137254906,0.36497335837925104,0.8886702228662653,0.9626310291912145,0.24831495098039214,0.13320555232662923,0
1849,0.557843137254902,0.6365735639763184,0.9181727764329408,0.9359867027755722,0.21801470588235294,0.40522590235351186,1
1987,0.4073529411764706,0.624981752545043,0.9295598108755547,0.966176867306813,0.18048406862745098,0.3906021910142733,1
784,0.3925857843137255,0.41664214656712056,0.8877935518863287,0.9466378760155182,0.25064338235294115,0.17359067829605798,0
189,0.24175857843137255,0.4169583962191312,0.9187663722163074,0.9763694295179676,0.17549019607843136,0.17385430417763,0
337,0.2744791666666667,0.526089301694144,0.9327290427987875,0.9706517989514784,0.15661764705882353,0.27676995335703214,0
1583,0.269469975490196,0.5046977523008715,0.9279815247648834,0.97927181111722,0.1642310049019608,0.2547198211775519,1
1271,0.37714460784313725,0.6449540155998347,0.9265910757876588,0.9614677847155291,0.18131127450980392,0.41596568223835184,1
1585,0.5151041666666667,0.602740566765082,0.9255255919430876,0.949325433293994,0.20027573529411766,0.3632961908242923,1
1836,0.34280024509803925,0.5830193956032937,0.9152822442401811,0.964010372897168,0.19635416666666666,0.3399116156496299,1
430,0.4214613970588236,0.35719468719759484,0.8724878767966462,0.9544089494315156,0.2817861519607843,0.1275880445621876,0
323,0.24924938725490195,0.3801521878377475,0.9027822301148967,0.9764814491608059,0.20344669117647057,0.14451568591782607,0
1978,0.2382046568627451,0.6367138993592403,0.9424725565580886,0.9716433507879652,0.13440563725490196,0.4054045896372488,1
445,0.3216911764705882,0.4800321099065398,0.9149251397391537,0.9686844990601421,0.19448529411764703,0.23043082654132427,0
185,0.34286151960784317,0.3883366513479801,0.8901523526204538,0.9697608024093427,0.23930759803921567,0.1508053547801627,0
97,0.3355545343137255,0.44727346636601145,0.9091471023983458,0.9681303027059965,0.20507046568627452,0.20005355371506756,0
284,0.5630514705882352,0.3982601955838645,0.8502529062866433,0.9420579652232622,0.34077818627450984,0.158611183386498,0
1539,0.2684283088235294,0.6747057336629635,0.942679461738988,0.9671043533152678,0.13880208333333333,0.45522782703767783,1
1115,0.42637867647058825,0.6045354487251005,0.9159472644307205,0.9567605786333621,0.20738357843137256,0.36546310876525856,1
423,0.28013174019607845,0.41779258683743953,0.8998918754436164,0.9653694784080562,0.21340379901960782,0.17455064561631944,0
1952,0.392156862745098,0.5635884284304099,0.9282172675570165,0.9637693606643736,0.17892156862745098,0.3176319166606593,1
194,0.3798253676470589,0.4142451073049676,0.9052676462270428,0.9599436108618264,0.21940870098039214,0.17159900892610414,0
1904,0.28704044117647054,0.5765470806376173,0.9309104484691639,0.9750499010600664,0.1600796568627451,0.33240653619175914,1
556,0.22187500000000004,0.5543947282274234,0.9412022557891936,0.9761735021086425,0.1343137254901961,0.3073535146863587,0
1386,0.24402573529411764,0.508851628005264,0.9350092743545383,0.9727903490160664,0.14819240196078431,0.25892997932360756,1
148,0.43311887254901954,0.5419494662882752,0.8870616939220962,0.9594330599669498,0.258578431372549,0.2937092240101463,0
1234,0.2891237745098039,0.6502260710930325,0.9358060295706273,0.9724309452549914,0.15373774509803922,0.42279394352908134,1
322,0.32489276960784313,0.4052639681217306,0.9074063765280785,0.9631018628246434,0.20614276960784314,0.16423888385777108,0
598,0.19503676470588235,0.6003408161912961,0.943572581181794,0.9781480486811979,0.12634803921568627,0.3604090955852316,0
1931,0.5292279411764707,0.6517693169071272,0.9289787333913632,0.9432573305466949,0.19488357843137255,0.42480324246158324,1
1143,0.5059742647058824,0.5996518805076828,0.9235071198177816,0.9463914149525375,0.2028186274509804,0.3595823777964003,1
140,0.21329656862745097,0.6712690056214319,0.9568870398379481,0.9728325006705931,0.10511642156862747,0.45060207790798595,0
1009,0.2832107843137255,0.6116853964649526,0.9257309179021982,0.9708480768683201,0.16969975490196076,0.3741590242484862,1
851,0.2453125,0.5560224618039591,0.9399204806433396,0.9726601191891959,0.13961397058823527,0.3091609780305351,0
712,0.2713541666666667,0.6164423569182311,0.9376891470006739,0.9712815893410391,0.14632352941176469,0.38000117940290384,0
1666,0.2666360294117647,0.43238873254948434,0.9127647142001598,0.9742312273847866,0.1896139705882353,0.1869600160357495,1
1070,0.440655637254902,0.6078155696632719,0.9294834818099307,0.9481205979545276,0.18388480392156864,0.3694397667250877,1
1492,0.2875,0.5271574419118283,0.9152395528347084,0.9731734561176232,0.18844975490196078,0.27789496856302265,1
943,0.22732843137254902,0.6385025376273118,0.9503897102285943,0.9720067580429296,0.11865808823529411,0.40768549055651676,0
1092,0.20340073529411765,0.5040163763130436,0.9310610610194304,0.9815881821361011,0.14831495098039216,0.25403250759173157,1
1734,0.14371936274509806,0.6537814248435313,0.9615377110624731,0.9847787332646111,0.08756127450980392,0.427430151470438,1
1045,0.21308210784313725,0.7306659860775198,0.9637087752261844,0.9529050540446454,0.09246323529411765,0.5338727832106342,1
629,0.18733149509803923,0.56170000652007,0.9405459739042674,0.9792501560655652,0.13019301470588235,0.3155068973246467,0
1748,0.19387254901960785,0.6040294969450553,0.9441164271138319,0.9832576907858998,0.125,0.3648516331796965,1
1746,0.4849877450980392,0.5768049764463007,0.9212925936150417,0.955660942486769,0.205453431372549,0.3327039808532175,1
668,0.4314491421568627,0.4136242698295107,0.8685713872767832,0.9436559806883773,0.28932291666666665,0.17108503659199592,0
404,0.4420189950980392,0.38202934061821125,0.8870766677352426,0.9539639312016254,0.25816482843137256,0.14594641709318526,0
1550,0.2504442401960784,0.47052122798397306,0.9205081001574837,0.9760680921209296,0.1740349264705882,0.22139022598354596,1
1266,0.3134191176470589,0.6751796560407862,0.9522321877540304,0.9604524285231825,0.12576593137254902,0.45586756793135447,1
1767,0.416390931372549,0.6072730277641053,0.9333214333993962,0.9583053903107935,0.17417279411764708,0.36878053024978374,1
1175,0.1935968137254902,0.6514035020304684,0.9462816657404675,0.9760440623327927,0.12098651960784315,0.42432652245755836,1
608,0.37426470588235294,0.41653644192544725,0.9046039734837312,0.9588742415662751,0.21997549019607843,0.1735026074519115,0
397,0.2980545343137255,0.5422444603676335,0.939818452814506,0.9685751963894484,0.14734987745098038,0.29402905479938607,0
1426,0.2479779411764706,0.6256144067393097,0.9454594666532384,0.9705942570763105,0.13002450980392158,0.3913933859197784,1
1926,0.26176470588235295,0.5930109213240651,0.9405500340805271,0.9764768494669579,0.14022671568627448,0.3516619528096165,1
1086,0.4291666666666666,0.5173381162295397,0.9131276579514035,0.9618730003647818,0.21393995098039215,0.2676387265039288,1
398,0.21136642156862745,0.5930797435650946,0.945602560280869,0.976072829095312,0.12487745098039216,0.3517435822272384,0
1979,0.4904105392156863,0.5346029338780736,0.9003750444365712,0.9548083113259641,0.24362745098039215,0.28580029691104386,1
946,0.23196997549019605,0.38043078952565446,0.9019907908016149,0.9677823154450339,0.20200674019607842,0.1447275856191128,0
85,0.328890931372549,0.4445975790528176,0.9020169710983942,0.9704302059853096,0.2177389705882353,0.19766700729962638,0
1060,0.31485906862745094,0.6119646653721302,0.939551003367288,0.9718976651168949,0.14794730392156863,0.37450075166402336,1
1763,0.23100490196078433,0.63464070656095,0.9482914400626339,0.9745021608066047,0.1230392156862745,0.4027688264241818,1
332,0.22904411764705881,0.6089415304560176,0.9455764959463057,0.9739616788693725,0.12766544117647058,0.3708097875141171,0
1788,0.20389093137254902,0.5478042151682642,0.9391296108375478,0.9798418846285056,0.135140931372549,0.3000894581561178,1
1620,0.2753216911764706,0.5389161343469214,0.9305385515730995,0.9754176998082617,0.16043198529411762,0.2904305998594291,1
1812,0.19656862745098042,0.548601399199745,0.9443368767190135,0.9781332520429227,0.12506127450980392,0.30096349520391796,1
1195,0.33382352941176474,0.6548183673118901,0.9504233170154449,0.9660710797735544,0.13177083333333334,0.42878709416900945,1
1502,0.30618872549019605,0.6797942469492613,0.9565663710023572,0.9564585826997609,0.11654411764705881,0.4621202181853133,1
565,0.34886642156862746,0.4367572044614366,0.9057772859281293,0.9676787391650418,0.213296568627451,0.19075685564896916,0
1004,0.29108455882352946,0.5616979264488267,0.9256137594957882,0.9682142226366511,0.17107843137254902,0.3155045605769115,1
1181,0.4404411764705882,0.5490445970677119,0.9136250953175692,0.9528189086773319,0.21308210784313725,0.30144996956924613,1
1399,0.1818014705882353,0.5741273542511555,0.9451548775618844,0.9798683320639309,0.12132352941176469,0.3296222188994317,1
1813,0.1967218137254902,0.6325774116293608,0.9466636981088754,0.9771411461370079,0.12110906862745097,0.4001541817037017,1
533,0.18768382352941176,0.6416607711183563,0.9536782015912639,0.9776563590583592,0.10756740196078432,0.41172854519220364,0
